text,lang,orig_index
"<s>[INST] Who needs to approve a bill that affects the definition of ""agricultural income"" before it is introduced in the National Assembly? [/INST] The President needs to approve such a bill before it is introduced in the National Assembly. </s>",eng,316
<s>[INST] قومی اسمبلی میں پیش کیے جانے سے پہلے زرعی آمدنی کی تعریف کو متاثر کرنے والے بل کی منظوری کون دیتا ہے؟ [/INST] صدر کو ایسے بل کی منظوری دینی ہوتی ہے قبل اس کے کہ وہ قومی اسمبلی میں پیش کیا جائے۔ </s>,urdu,316
<s>[INST] Who appoints the care-taker Prime Minister after the dissolution of the National Assembly? [/INST] The care-taker Prime Minister is appointed by the President in consultation with the Prime Minister and the Leader of the Opposition in the outgoing National Assembly. </s>,eng,483
<s>[INST] قومی اسمبلی کی تحلیل کے بعد نگران وزیراعظم کا تقرر کون کرتا ہے؟ [/INST] نگران وزیراعظم کا تقرر صدر، جانے والی قومی اسمبلی کے وزیراعظم اور قائد حزب اختلاف کی مشاورت سے کرتا ہے۔ </s>,urdu,483
"<s>[INST] What measures are taken to ensure social security for persons employed in Pakistan? [/INST] The State provides social security for all persons employed in the service of Pakistan or otherwise, through compulsory social insurance or other means. </s>",eng,70
<s>[INST] پاکستان میں ملازم اشخاص کے لیے معاشرتی تحفظ کو یقینی بنانے کے لیے کیا اقدامات کیے جاتے ہیں؟ [/INST] مملکت پاکستان کی ملازمت میں، یا بصورت دیگر ملازم تمام اشخاص کو لازمی معاشرتی بیمہ کے ذریعے یا کسی اور طرح معاشرتی تحفظ مہیا کرتی ہے۔ </s>,urdu,70
"<s>[INST] Can someone be denied a job in Pakistan's public service based on their religion or gender? [/INST] No, a citizen cannot be discriminated against in public service appointments based on race, religion, caste, sex, residence, or place of birth. </s>",eng,51
<s>[INST] کیا کسی کو پاکستان کی سرکاری ملازمت میں مذہب یا جنس کی بنیاد پر نوکری سے محروم کیا جا سکتا ہے؟ [/INST] نہیں، کسی شہری کے ساتھ سرکاری ملازمت میں تقرری کے سلسلے میں نسل، مذہب، ذات، جنس، سکونت یا مقام پیدائش کی بنیاد پر امتیاز نہیں برتا جا سکتا۔ </s>,urdu,51
"<s>[INST] How can the office of the Speaker or Deputy Speaker become vacant? [/INST] The office of the Speaker or Deputy Speaker becomes vacant if the officeholder resigns, ceases to be a member of the Assembly, or is removed from office by a resolution of the Assembly with at least seven days' notice and passed by the majority of the total membership of the Assembly. </s>",eng,98
<s>[INST] اسپیکر یا ڈپٹی اسپیکر کا عہدہ کیسے خالی ہو سکتا ہے؟ [/INST] اسپیکر یا ڈپٹی اسپیکر کا عہدہ خالی ہو جاتا ہے اگر عہدہ دار مستعفی ہو جائے، اسمبلی کا رکن نہ رہے، یا اسمبلی کی ایک قرارداد کے ذریعے برطرف کر دیا جائے جس کا کم از کم سات دن کا نوٹس دیا گیا ہو اور جسے اسمبلی کی کل رکنیت کی اکثریت کے ووٹوں سے منظور کیا گیا ہو۔ </s>,urdu,98
<s>[INST] What must the executive authority of a Province ensure? [/INST] The executive authority of a Province must ensure compliance with Federal laws that apply in that Province. </s>,eng,286
<s>[INST] صوبے کے عاملانہ اختیار کو کیا یقینی بنانا چاہیے؟ [/INST] صوبے کے عاملانہ اختیار کو ان وفاقی قوانین کی تعمیل یقینی بنانی چاہیے جو اس صوبے میں اطلاق پذیر ہوں۔ </s>,urdu,286
"<s>[INST] How does the State ensure the rights of minorities? [/INST] The State safeguards the legitimate rights and interests of minorities, including their due representation in the Federal and Provincial services. </s>",eng,65
<s>[INST] ریاست اقلیتوں کے حقوق کو کیسے یقینی بناتی ہے؟ [/INST] ریاست اقلیتوں کے جائز حقوق اور مفادات کا تحفظ کرتی ہے، جن میں وفاقی اور صوبائی ملازمتوں میں ان کی مناسب نمائندگی شامل ہے۔ </s>,urdu,65
<s>[INST] Who provides advice to the President in the exercise of his functions? [/INST] The President acts in accordance with the advice of the Cabinet or the Prime Minister. </s>,eng,87
<s>[INST] صدر کو اپنے کارہائے منصبی کی انجام دہی میں مشورہ کون دیتا ہے؟ [/INST] صدر کابینہ یا وزیر اعظم کے مشورے کے مطابق عمل کرتا ہے۔ </s>,urdu,87
"<s>[INST] Can a person holding an office of profit in the service of Pakistan continue to be a member of the first Provincial Assembly indefinitely? [/INST] No, a person holding an office of profit in the service of Pakistan cannot continue to be a member of the first Provincial Assembly after the expiration of three months from the commencing day. </s>",eng,604
<s>[INST] کیا ملازمت پاکستان میں کسی منفعت بخش عہدے پر فائز شخص پہلی صوبائی اسمبلی کا رکن غیر معینہ مدت تک رہ سکتا ہے؟ [/INST] نہیں، ملازمت پاکستان میں کسی منفعت بخش عہدے پر فائز شخص یوم آغاز سے تین ماہ کے اختتام کے بعد پہلی صوبائی اسمبلی کا رکن برقرار نہیں رہ سکتا۔ </s>,urdu,604
"<s>[INST] What happens to a Money Bill after it is presented in the National Assembly? [/INST] A copy of the Money Bill is transmitted to the Senate, which may make recommendations within fourteen days to the National Assembly. </s>",eng,145
<s>[INST] مالی بل قومی اسمبلی میں پیش ہونے کے بعد کیا ہوتا ہے؟ [/INST] مالی بل کی ایک نقل سینیٹ کو بھیجی جاتی ہے، جو چودہ دن کے اندر قومی اسمبلی کو سفارشات دے سکتی ہے۔ </s>,urdu,145
"<s>[INST] Can the President temporarily change the application of laws at major ports or aerodromes? [/INST] Yes, the President can direct that a specified law shall not apply or shall apply with exceptions or modifications to a major port or aerodrome for a period not exceeding three months. </s>",eng,543
<s>[INST] کیا صدر بڑی بندرگاہوں یا ہوائی اڈوں پر قوانین کے اطلاق کو عارضی طور پر تبدیل کر سکتا ہے؟ [/INST] جی ہاں، صدر ہدایت دے سکتا ہے کہ کوئی مصرحہ قانون کسی بڑی بندرگاہ یا ہوائی اڈے پر اطلاق پذیر نہ ہو یا مستثنیات یا ترامیم کے ساتھ اطلاق پذیر ہو، اور یہ مدت تین ماہ سے زیادہ نہیں ہو گی۔ </s>,urdu,543
<s>[INST] When can the President issue an Ordinance? [/INST] The President can issue an Ordinance when the Senate or National Assembly is not in session and if immediate action is necessary. </s>,eng,177
<s>[INST] صدر آرڈیننس کب جاری کر سکتا ہے؟ [/INST] صدر آرڈیننس اس وقت جاری کر سکتا ہے جب سینیٹ یا قومی اسمبلی کا اجلاس نہ ہو رہا ہو اور فوری کارروائی ضروری ہو۔ </s>,urdu,177
"<s>[INST] What powers does the Court have when performing its functions? [/INST] The Court has the powers of a Civil Court under the Code of Civil Procedure, 1908, including summoning and enforcing attendance, examining on oath, requiring discovery and production of documents, receiving evidence on affidavits, and issuing commissions for examination of witnesses or documents. </s>",eng,419
<s>[INST] عدالت کو اپنے کارہائے منصبی کی انجام دہی کے دوران کون سے اختیارات حاصل ہیں؟ [/INST] عدالت کو مجموعہ ضابطہ دیوانی، ۱۹۰۸ء کے تحت کسی عدالت دیوانی کے اختیارات حاصل ہیں، جن میں کسی شخص کو طلب کرنا اور اس کی حاضری نافذ کرنا، اس کا حلفاً بیان لینا، دستاویزات کے انکشاف اور پیش سازی کا حکم دینا، بیانات حلفی پر شہادت لینا، اور گواہوں یا دستاویزات کے اظہار کے لیے کمیشن کا اجراء کرنا شامل ہیں۔ </s>,urdu,419
<s>[INST] Who has the authority to create rules for the purposes of this Chapter? [/INST] The Court has the authority to create rules for carrying out the purposes of this Chapter. </s>,eng,432
<s>[INST] اس باب کی اغراض کے لیے قواعد وضع کرنے کا اختیار کس کے پاس ہے؟ [/INST] اس باب کی اغراض کی بجا آوری کے لیے قواعد وضع کرنے کا اختیار عدالت کے پاس ہے۔ </s>,urdu,432
<s>[INST] Who is responsible for forming the National Finance Commission? [/INST] The President is responsible for forming the National Finance Commission. </s>,eng,310
<s>[INST] قومی مالیاتی کمیشن کی تشکیل کی ذمہ داری کس پر ہے؟ [/INST] صدر قومی مالیاتی کمیشن کی تشکیل کی ذمہ داری رکھتے ہیں۔ </s>,urdu,310
<s>[INST] What is the fundamental duty of every citizen according to the text? [/INST] The fundamental duty of every citizen is loyalty to the State. </s>,eng,7
<s>[INST] متن کے مطابق ہر شہری کا بنیادی فرض کیا ہے؟ [/INST] ہر شہری کا بنیادی فرض ریاست سے وفاداری ہے۔ </s>,urdu,7
"<s>[INST] Can the Court or the Supreme Court issue an injunction or interim order for cases pending in other courts? [/INST] No, the Court or the Supreme Court cannot issue an injunction or interim order for cases pending in other courts. </s>",eng,431
<s>[INST] کیا عدالت یا عدالت عظمیٰ دیگر عدالتوں میں زیر سماعت مقدمات کے لیے حکم امتناعی یا عبوری حکم جاری کر سکتی ہے؟ [/INST] نہیں، عدالت یا عدالت عظمیٰ دیگر عدالتوں میں زیر سماعت مقدمات کے لیے حکم امتناعی یا عبوری حکم جاری نہیں کر سکتی۔ </s>,urdu,431
